    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
30700, 84.6817,  91307.4,  93511.2, 66.7307,  -90892.6,  92996.2
30800, 89.3697,  91290.7,  93494, 71.1282,  -90876.9,  92979.9
30900, 88.4205,  91299.7,  93503.1, 70.1807,  -90886,  92989.2
31000, 83.3838,  91317.7,  93521.7, 65.442,  -90903.3,  93007
31100, 82.9573,  91312.9,  93516.9, 65.0928,  -90898.1,  93001.8
31200, 87.9543,  91294.5,  93498, 69.8061,  -90880.3,  92983.5
31300, 89.7665,  91295.3,  93498.6, 71.4638,  -90881.6,  92984.7
31400, 85.2227,  91313.2,  93517, 67.1668,  -90899.1,  93002.7
31500, 82.1138,  91316.3,  93520.3, 64.2824,  -90901.6,  93005.3
31600, 85.8458,  91299.4,  93503, 67.8238,  -90884.9,  92988.2
31700, 90.0086,  91292.9,  93496.2, 71.7077,  -90879,  92982.1
31800, 87.4285,  91308.1,  93511.8, 69.244,  -90894.2,  92997.6
31900, 82.5099,  91317.7,  93521.7, 64.6402,  -90903.2,  93006.9
32000, 83.7322,  91304.6,  93508.4, 65.8306,  -90890,  92993.5
32100, 89.0002,  91292.4,  93495.8, 70.7723,  -90878.3,  92981.4
32200, 89.2571,  91302.8,  93506.4, 70.9713,  -90889,  92992.2
32300, 84.0591,  91317.2,  93521.2, 66.0862,  -90903,  93006.7
32400, 82.3418,  91309.9,  93513.8, 64.5135,  -90895.3,  92998.9
32500, 87.0516,  91293.8,  93497.3, 68.9486,  -90879.5,  92982.7
32600, 90.0769,  91297.7,  93501.2, 71.7531,  -90883.8,  92987
32700, 86.247,  91314.8,  93518.7, 68.137,  -90900.7,  93004.3
32800, 82.1545,  91314.7,  93518.6, 64.3255,  -90900.2,  93003.8
32900, 84.8216,  91297.3,  93500.8, 66.856,  -90882.9,  92986.1
33000, 89.6169,  91293.5,  93496.9, 71.3332,  -90879.5,  92982.6
33100, 88.3277,  91310.3,  93514.1, 70.0916,  -90896.3,  92999.7
33200, 83.2132,  91318,  93522.1, 65.308,  -90903.7,  93007.4
33300, 83.0641,  91302.8,  93506.4, 65.2028,  -90888.3,  92991.7
33400, 88.0674,  91291.2,  93494.6, 69.8896,  -90877.1,  92980.2
33500, 89.6122,  91304.1,  93507.7, 71.3026,  -90890,  92993.4
33600, 85.1158,  91318.9,  93523, 67.0839,  -90904.7,  93008.4
33700, 82.3405,  91309.5,  93513.3, 64.5163,  -90895.1,  92998.6
33800, 85.9938,  91291.9,  93495.3, 67.9519,  -90877.7,  92980.8
33900, 89.7244,  91297.3,  93500.8, 71.4171,  -90883.2,  92986.4
34000, 87.1854,  91316.5,  93520.4, 69.0193,  -90902.2,  93005.9
34100, 82.8191,  91315.9,  93519.9, 64.9547,  -90901.5,  93005.2
34200, 84.1072,  91296.2,  93499.6, 66.1861,  -90881.9,  92985.1
34300, 88.7199,  91291.7,  93495.1, 70.4868,  -90877.7,  92980.7
34400, 88.7394,  91310.6,  93514.5, 70.4753,  -90896.5,  93000
34500, 84.2405,  91320.1,  93524.2, 66.2753,  -90905.7,  93009.5
34600, 82.9939,  91303.3,  93506.9, 65.1408,  -90889,  92992.4
34700, 87.0288,  91289.3,  93492.6, 68.9136,  -90875.2,  92978.2
34800, 89.3389,  91302.7,  93506.3, 71.0419,  -90888.6,  92991.9
34900, 86.0521,  91320.4,  93524.5, 67.9619,  -90906,  93009.8
35000, 82.9166,  91311.5,  93515.4, 65.061,  -90897.2,  93000.7
35100, 85.2609,  91291.2,  93494.6, 67.2666,  -90877.1,  92980.2
35200, 88.918,  91294.8,  93498.2, 70.6577,  -90880.7,  92983.9
35300, 87.641,  91316.3,  93520.2, 69.443,  -90901.9,  93005.6
35400, 83.7597,  91318.4,  93522.5, 65.8384,  -90904,  93007.7
35500, 83.9669,  91297.3,  93500.8, 66.0589,  -90883.2,  92986.4
