    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
23900, 10.9257,  91356.4,  93599.4, 4.47894,  -91090.6,  93275.9
24000, 32.2081,  91445.8,  93691.8, 24.8255,  -91178.3,  93366.5
24100, 17.3308,  91329.5,  93572.3, 10.4431,  -91062.5,  93247.5
24200, 16.4526,  91400.4,  93644.6, 9.79288,  -91134.5,  93321
24300, 32.4432,  91417.7,  93663.3, 24.9434,  -91149.4,  93337.1
24400, 11.2837,  91322.1,  93564.3, 4.6939,  -91056.2,  93240.7
24500, 25.352,  91443.2,  93688.8, 18.2962,  -91176.2,  93364.1
24600, 26.1045,  91363,  93606.9, 18.7975,  -91095.2,  93281.3
24700, 10.8468,  91358.2,  93601.3, 4.32934,  -91092.3,  93277.7
24800, 32.4056,  91443,  93688.9, 24.977,  -91175.5,  93363.6
24900, 16.8254,  91331.6,  93574.4, 9.89329,  -91064.4,  93249.5
25000, 17.3938,  91400.6,  93644.8, 10.6615,  -91134.7,  93321.1
25100, 31.3872,  91415.1,  93660.5, 23.8741,  -91146.9,  93334.5
25200, 12.2012,  91326.2,  93568.5, 5.54807,  -91060.2,  93244.8
25300, 24.8948,  91439.2,  93684.7, 17.8122,  -91172.3,  93360
25400, 26.1661,  91365.5,  93609.5, 18.8487,  -91097.7,  93283.9
25500, 11.0666,  91357.5,  93600.6, 4.51538,  -91091.8,  93277.1
25600, 32.1827,  91442.5,  93688.4, 24.7609,  -91174.9,  93363
25700, 16.7797,  91331.6,  93574.4, 9.85457,  -91064.6,  93249.7
25800, 17.7703,  91402.4,  93646.7, 11.0351,  -91136.3,  93322.9
25900, 30.8935,  91411.3,  93656.5, 23.4252,  -91143.3,  93330.7
26000, 12.466,  91331,  93573.5, 5.82953,  -91064.9,  93249.6
26100, 25.0015,  91434.7,  93680.1, 17.9534,  -91168,  93355.6
26200, 25.5789,  91368.2,  93612.2, 18.3278,  -91100.4,  93286.6
26300, 11.8526,  91357,  93600, 5.3234,  -91091.4,  93276.6
26400, 31.3451,  91441.6,  93687.5, 23.9967,  -91173.9,  93362
26500, 17.3032,  91332.4,  93575.2, 10.4257,  -91065.6,  93250.6
26600, 17.5555,  91403.2,  93647.5, 10.8678,  -91137,  93323.6
26700, 30.9156,  91408.8,  93654, 23.5124,  -91141,  93328.3
26800, 12.2424,  91334.2,  93576.8, 5.65254,  -91068,  93252.9
26900, 25.4961,  91432.1,  93677.4, 18.4819,  -91165.4,  93352.9
27000, 24.6875,  91368.9,  93613, 17.5037,  -91101.2,  93287.4
27100, 12.8859,  91358.4,  93601.4, 6.35625,  -91092.8,  93278.1
27200, 30.3657,  91438.7,  93684.5, 23.0672,  -91171,  93359.1
27300, 17.9365,  91335.1,  93578, 11.0638,  -91068.3,  93253.4
27400, 17.3291,  91401.9,  93646.2, 10.6422,  -91135.7,  93322.3
27500, 30.9094,  91408.4,  93653.6, 23.5137,  -91140.6,  93327.9
27600, 12.1941,  91335.4,  93578, 5.58679,  -91069.2,  93254.1
27700, 25.794,  91431.4,  93676.7, 18.7499,  -91164.6,  93352.1
27800, 24.1694,  91368,  93612, 16.9765,  -91100.4,  93286.6
27900, 13.5606,  91361.3,  93604.5, 6.96722,  -91095.5,  93281
28000, 29.8729,  91434.7,  93680.4, 22.5491,  -91167.1,  93355
28100, 18.1031,  91338.9,  93581.8, 11.1797,  -91071.9,  93257.1
28200, 17.6397,  91399.7,  93644, 10.8856,  -91133.7,  93320.2
28300, 30.3849,  91408.7,  93653.9, 22.9566,  -91140.8,  93328.1
28400, 12.7434,  91336.2,  93578.8, 6.06481,  -91070,  93254.9
28500, 25.5181,  91430.9,  93676.3, 18.4256,  -91164,  93351.5
28600, 24.2737,  91367.3,  93611.2, 17.0369,  -91099.7,  93285.9
28700, 13.6388,  91363.9,  93607.1, 6.98778,  -91097.8,  93283.4
28800, 29.9423,  91431.3,  93676.8, 22.5843,  -91163.7,  93351.5
28900, 17.7383,  91341.8,  93584.8, 10.7924,  -91074.7,  93260
29000, 18.3951,  91398.6,  93642.8, 11.5904,  -91132.5,  93318.9
29100, 29.4442,  91408,  93653.2, 22.0311,  -91140,  93327.3
29200, 13.621,  91338.1,  93580.7, 6.91001,  -91071.9,  93256.8
29300, 24.9146,  91429.2,  93674.5, 17.8372,  -91162.2,  93349.7
29400, 24.582,  91367.8,  93611.8, 17.3556,  -91100.3,  93286.4
29500, 13.5056,  91364.9,  93608.2, 6.87005,  -91098.8,  93284.4
29600, 30.066,  91429.4,  93674.9, 22.7381,  -91161.8,  93349.5
29700, 17.3418,  91343.1,  93586.2, 10.4446,  -91076.1,  93261.4
29800, 19.0322,  91398.9,  93643.1, 12.2449,  -91132.7,  93319.2
29900, 28.6454,  91406,  93651, 21.3084,  -91138,  93325.3
30000, 14.238,  91341.1,  93583.9, 7.55775,  -91074.9,  93259.9
30100, 24.5601,  91426.3,  93671.5, 17.5426,  -91159.4,  93346.9
30200, 24.5352,  91369.3,  93613.3, 17.3682,  -91101.8,  93288
30300, 13.7258,  91364.8,  93608.1, 7.13042,  -91098.9,  93284.5
30400, 29.7606,  91428.4,  93673.9, 22.4924,  -91160.8,  93348.5
30500, 17.4176,  91343.7,  93586.8, 10.5667,  -91076.9,  93262.2
30600, 19.1643,  91399.6,  93643.9, 12.4042,  -91133.4,  93320
30700, 28.3891,  91403.6,  93648.6, 21.1004,  -91135.9,  93323.1
30800, 14.3315,  91344.1,  93587, 7.67018,  -91077.9,  93263
30900, 24.7381,  91423.6,  93668.7, 17.7305,  -91156.9,  93344.2
31000, 24.0148,  91370.6,  93614.6, 16.8751,  -91103.1,  93289.4
31100, 14.4445,  91365.2,  93608.5, 7.82284,  -91099.4,  93284.9
31200, 29.0442,  91426.9,  93672.4, 21.7887,  -91159.4,  93347.1
31300, 17.9486,  91344.9,  93588, 11.0661,  -91078.2,  93263.6
31400, 18.9389,  91399.6,  93643.9, 12.1512,  -91133.3,  93319.9
31500, 28.508,  91402.3,  93647.2, 21.1893,  -91134.6,  93321.7
31600, 14.1761,  91346.2,  93589.1, 7.47664,  -91079.9,  93265.1
31700, 25.1565,  91421.9,  93667, 18.0889,  -91155.2,  93342.5
