    Fx_top , Fy_top , mag_top , Fx_bottom , Fy_bottom , mag_bottom 
18400, -19.9182,  91162.3,  93409.9, -21.4426,  -91175.7,  93423.4
18500, 19.7728,  91286.2,  93539, 18.3524,  -91299.9,  93552.8
18600, 37.7414,  91582.9,  93843.4, 36.29,  -91596.1,  93856.7
18700, -16.23,  91343.8,  93596, -17.6657,  -91357.3,  93609.6
18800, -9.35345,  91171.5,  93420, -10.8208,  -91185.1,  93433.7
18900, 29.4894,  91443.8,  93701.2, 27.9886,  -91457.6,  93715.2
19000, 7.7943,  91459.5,  93715.9, 6.30222,  -91473.4,  93730
19100, 0.119593,  91317.3,  93569.6, -1.27972,  -91330.6,  93583
19200, 6.62143,  91365.7,  93620, 5.08737,  -91378.4,  93632.8
19300, -3.00966,  91299.1,  93551.2, -4.49084,  -91312.6,  93564.8
19400, 15.8358,  91307.9,  93560.6, 14.439,  -91321.9,  93574.7
19500, 24.8113,  91498.9,  93756.8, 23.3941,  -91512.4,  93770.5
19600, -17.6172,  91317.4,  93568.9, -19.1685,  -91330.9,  93582.5
19700, -5.62615,  91163.9,  93412.4, -7.08942,  -91177.6,  93426.2
19800, 32.0566,  91447.2,  93704.7, 30.5923,  -91461,  93718.6
19900, 4.73203,  91483.5,  93739.9, 3.244,  -91496.9,  93753.5
20000, -14.5906,  91250.4,  93500.6, -16.0076,  -91263.4,  93513.7
20100, 6.38166,  91292.3,  93545.2, 4.93471,  -91305.6,  93558.6
20200, 13.3383,  91388,  93642.4, 11.8517,  -91402.1,  93656.8
20300, 7.95148,  91377.6,  93631.9, 6.54083,  -91391.5,  93645.9
20400, 7.68302,  91404.3,  93659.9, 6.24448,  -91417.4,  93673.2
20500, -5.96099,  91276.3,  93526.9, -7.55385,  -91289.9,  93540.7
20600, 7.49605,  91276.4,  93528.2, 6.01991,  -91290,  93541.9
20700, 26.1192,  91493.3,  93752.2, 24.7276,  -91506.6,  93765.7
20800, 4.60121,  91423.3,  93677.8, 3.11353,  -91436.6,  93691.2
20900, -14.5413,  91197.9,  93446.5, -16.0035,  -91211.6,  93460.3
21000, 12.9554,  91340.5,  93595.4, 11.5407,  -91354.2,  93609.2
21100, 26.1301,  91471.9,  93728.8, 24.6487,  -91486,  93743
21200, -5.2979,  91319,  93570.5, -6.7637,  -91332.7,  93584.4
21300, -2.73782,  91321.7,  93575.3, -4.19976,  -91334.6,  93588.3
21400, 13.4315,  91355.5,  93609.4, 11.8946,  -91368.8,  93622.9
21500, 9.25323,  91330.6,  93583.2, 7.78461,  -91344.5,  93597.3
21600, 11.2548,  91434,  93690.6, 9.88057,  -91447.4,  93704.2
21700, 7.33585,  91415.7,  93670.8, 5.81639,  -91428.8,  93684.1
21800, -7.89769,  91209.6,  93458.5, -9.38201,  -91223.6,  93472.6
21900, 14.2139,  91328.6,  93582.4, 12.7684,  -91342.5,  93596.4
22000, 29.7796,  91537.2,  93796.4, 28.3292,  -91550.4,  93809.7
22100, -12.5905,  91299.4,  93550.3, -14.0968,  -91312.5,  93563.6
22200, -5.86968,  91201.9,  93451.5, -7.29683,  -91215.2,  93465
22300, 29.9848,  91444.9,  93702.2, 28.4893,  -91458.5,  93715.9
22400, 9.07127,  91445.9,  93701.8, 7.638,  -91459.8,  93715.8
22500, -6.51366,  91293.9,  93545.6, -7.95194,  -91307.7,  93559.5
22600, 10.9746,  91354.5,  93608.6, 9.46603,  -91367.9,  93622
22700, 6.37836,  91364.8,  93618.9, 4.85085,  -91378.5,  93632.7
22800, 4.92856,  91322.3,  93575.1, 3.52095,  -91335.9,  93588.9
22900, 19.5771,  91439.3,  93695.5, 18.1157,  -91452.4,  93708.7
23000, -8.92155,  91329.5,  93581.9, -10.4256,  -91342.8,  93595.3
23100, -3.91134,  91216.5,  93466.4, -5.34783,  -91230.3,  93480.4
23200, 29.1604,  91422,  93678.4, 27.7425,  -91436,  93692.5
23300, 6.40676,  91457.3,  93713.2, 4.9129,  -91470.9,  93727
23400, -14.1532,  91246.8,  93497, -15.604,  -91260.2,  93510.5
23500, 11.3153,  91293.7,  93546.3, 9.83284,  -91306.9,  93559.7
23600, 17.1885,  91427.5,  93683.1, 15.6909,  -91441.2,  93697
23700, -1.79341,  91355.3,  93608.6, -3.23059,  -91368.8,  93622.2
23800, 5.23024,  91352.3,  93606.4, 3.80038,  -91365.6,  93619.8
23900, 1.52051,  91318.8,  93571.2, -0.0235719,  -91332.7,  93585.2
24000, 5.00733,  91307,  93559.4, 3.55013,  -91321.1,  93573.6
